date,store_name,product_name,BOD_inventory,sales_units
10/18/2016,Greenport,avocado,313,43
10/18/2016,Rye,banana,295,58
10/18/2016,Rye,watermelon,334,36
10/18/2016,Rye,orange,319,39
10/18/2016,Rye,lettuce,322,36
10/18/2016,Rye,tomato,355,24
10/18/2016,Rye,cucumber,370,17
10/18/2016,Rye,avocado,355,20
10/18/2016,Sleepy Hollow,banana,224,102
10/18/2016,Sleepy Hollow,watermelon,274,55
10/18/2016,Sleepy Hollow,orange,235,77
10/18/2016,Sleepy Hollow,lettuce,276,58
10/18/2016,Sleepy Hollow,tomato,325,35
10/18/2016,Sleepy Hollow,cucumber,348,31
10/18/2016,Sleepy Hollow,avocado,311,40
10/19/2016,Garden City,banana,215,63
10/19/2016,Garden City,watermelon,271,46
10/19/2016,Garden City,orange,239,54
10/19/2016,Garden City,lettuce,259,49
10/19/2016,Garden City,tomato,312,32
10/19/2016,Garden City,cucumber,335,22
10/19/2016,Garden City,avocado,311,31
10/19/2016,Merrick,banana,171,78
10/19/2016,Merrick,watermelon,261,43
10/19/2016,Merrick,orange,211,58
10/19/2016,Merrick,lettuce,248,46
10/19/2016,Merrick,tomato,303,32
10/19/2016,Merrick,cucumber,335,25
10/19/2016,Merrick,avocado,303,31
10/19/2016,Oceanside,banana,50,50
10/19/2016,Oceanside,watermelon,172,66
10/19/2016,Oceanside,orange,100,94
10/19/2016,Oceanside,lettuce,157,84
10/19/2016,Oceanside,tomato,249,56
10/19/2016,Oceanside,cucumber,295,38
10/19/2016,Oceanside,avocado,240,51
10/19/2016,Stony Brook,banana,180,67
10/19/2016,Stony Brook,watermelon,266,44
10/19/2016,Stony Brook,orange,209,64
10/19/2016,Stony Brook,lettuce,238,47
10/19/2016,Stony Brook,tomato,294,33
10/19/2016,Stony Brook,cucumber,330,22
10/19/2016,Stony Brook,avocado,306,34
10/19/2016,Greenport,banana,133,79
10/19/2016,Greenport,watermelon,236,58
10/19/2016,Greenport,orange,159,69
10/19/2016,Greenport,lettuce,208,66
10/19/2016,Greenport,tomato,269,39
10/19/2016,Greenport,cucumber,305,33
10/19/2016,Greenport,avocado,270,44
10/19/2016,Rye,banana,237,57
10/19/2016,Rye,watermelon,298,35
10/19/2016,Rye,orange,280,39
10/19/2016,Rye,lettuce,286,33
10/19/2016,Rye,tomato,331,24
10/19/2016,Rye,cucumber,353,14
10/19/2016,Rye,avocado,335,19
10/19/2016,Sleepy Hollow,banana,122,86
10/19/2016,Sleepy Hollow,watermelon,219,62
10/19/2016,Sleepy Hollow,orange,158,80
10/19/2016,Sleepy Hollow,lettuce,218,58
10/19/2016,Sleepy Hollow,tomato,290,43
10/19/2016,Sleepy Hollow,cucumber,317,29
10/19/2016,Sleepy Hollow,avocado,271,38
10/20/2016,Garden City,banana,152,70
10/20/2016,Garden City,watermelon,225,41
10/20/2016,Garden City,orange,185,59
10/20/2016,Garden City,lettuce,210,52
10/20/2016,Garden City,tomato,280,31
10/20/2016,Garden City,cucumber,313,20
10/20/2016,Garden City,avocado,280,32
10/20/2016,Merrick,banana,93,66
10/20/2016,Merrick,watermelon,218,44
10/20/2016,Merrick,orange,153,67
10/20/2016,Merrick,lettuce,202,56
10/20/2016,Merrick,tomato,271,29
10/20/2016,Merrick,cucumber,310,21
10/20/2016,Merrick,avocado,272,35
10/20/2016,Oceanside,banana,0,0
10/20/2016,Oceanside,watermelon,106,63
10/20/2016,Oceanside,orange,6,6
10/20/2016,Oceanside,lettuce,73,73
10/20/2016,Oceanside,tomato,193,51
10/20/2016,Oceanside,cucumber,257,37
10/20/2016,Oceanside,avocado,189,49
10/20/2016,Stony Brook,banana,113,80
10/20/2016,Stony Brook,watermelon,222,42
10/20/2016,Stony Brook,orange,145,67
10/20/2016,Stony Brook,lettuce,191,61
10/20/2016,Stony Brook,tomato,261,32
10/20/2016,Stony Brook,cucumber,308,26
10/20/2016,Stony Brook,avocado,272,35
10/20/2016,Greenport,banana,54,54
10/20/2016,Greenport,watermelon,178,60
10/20/2016,Greenport,orange,90,87
10/20/2016,Greenport,lettuce,142,67
10/20/2016,Greenport,tomato,230,41
10/20/2016,Greenport,cucumber,272,32
10/20/2016,Greenport,avocado,226,46
10/20/2016,Rye,banana,180,49
10/20/2016,Rye,watermelon,263,33
10/20/2016,Rye,orange,241,38
10/20/2016,Rye,lettuce,253,38
10/20/2016,Rye,tomato,307,21
10/20/2016,Rye,cucumber,339,14
10/20/2016,Rye,avocado,316,23
10/20/2016,Sleepy Hollow,banana,36,36
10/20/2016,Sleepy Hollow,watermelon,157,58
10/20/2016,Sleepy Hollow,orange,78,69
10/20/2016,Sleepy Hollow,lettuce,160,58
10/20/2016,Sleepy Hollow,tomato,247,42
10/20/2016,Sleepy Hollow,cucumber,288,29
10/20/2016,Sleepy Hollow,avocado,233,43
10/21/2016,Garden City,banana,82,69
10/21/2016,Garden City,watermelon,184,42
10/21/2016,Garden City,orange,126,61
10/21/2016,Garden City,lettuce,158,51
10/21/2016,Garden City,tomato,249,28
10/21/2016,Garden City,cucumber,293,23
10/21/2016,Garden City,avocado,248,28
10/21/2016,Merrick,banana,27,27
10/21/2016,Merrick,watermelon,174,46
10/21/2016,Merrick,orange,86,56
10/21/2016,Merrick,lettuce,146,57
10/21/2016,Merrick,tomato,242,29
10/21/2016,Merrick,cucumber,289,20
10/21/2016,Merrick,avocado,237,29
10/21/2016,Oceanside,banana,0,0
10/21/2016,Oceanside,watermelon,43,43
10/21/2016,Oceanside,orange,0,0
10/21/2016,Oceanside,lettuce,0,0
10/21/2016,Oceanside,tomato,142,47
10/21/2016,Oceanside,cucumber,220,40
10/21/2016,Oceanside,avocado,140,54
10/21/2016,Stony Brook,banana,33,33
10/21/2016,Stony Brook,watermelon,180,49
10/21/2016,Stony Brook,orange,78,59
10/21/2016,Stony Brook,lettuce,130,51
10/21/2016,Stony Brook,tomato,229,38
10/21/2016,Stony Brook,cucumber,282,22
10/21/2016,Stony Brook,avocado,237,35
10/21/2016,Greenport,banana,0,0
10/21/2016,Greenport,watermelon,118,63
10/21/2016,Greenport,orange,3,3
10/21/2016,Greenport,lettuce,75,63
10/21/2016,Greenport,tomato,189,37
10/21/2016,Greenport,cucumber,240,28
10/21/2016,Greenport,avocado,180,39
10/21/2016,Rye,banana,131,51
10/21/2016,Rye,watermelon,230,33
10/21/2016,Rye,orange,203,44
10/21/2016,Rye,lettuce,215,38
10/21/2016,Rye,tomato,286,25
10/21/2016,Rye,cucumber,325,14
10/21/2016,Rye,avocado,293,20
10/21/2016,Sleepy Hollow,banana,0,0
10/21/2016,Sleepy Hollow,watermelon,99,53
10/21/2016,Sleepy Hollow,orange,9,9
10/21/2016,Sleepy Hollow,lettuce,102,63
10/21/2016,Sleepy Hollow,tomato,205,39
10/21/2016,Sleepy Hollow,cucumber,259,25
10/21/2016,Sleepy Hollow,avocado,190,40
10/22/2016,Garden City,banana,13,13
10/22/2016,Garden City,watermelon,142,36
10/22/2016,Garden City,orange,65,55
10/22/2016,Garden City,lettuce,107,50
10/22/2016,Garden City,tomato,221,25
10/22/2016,Garden City,cucumber,270,21
10/22/2016,Garden City,avocado,220,29
10/22/2016,Merrick,banana,0,0
10/22/2016,Merrick,watermelon,128,47
10/22/2016,Merrick,orange,30,30
10/22/2016,Merrick,lettuce,89,54
10/22/2016,Merrick,tomato,213,30
10/22/2016,Merrick,cucumber,269,21
10/22/2016,Merrick,avocado,208,29
10/22/2016,Oceanside,banana,0,0
10/22/2016,Oceanside,watermelon,0,0
10/22/2016,Oceanside,orange,0,0
10/22/2016,Oceanside,lettuce,0,0
10/22/2016,Oceanside,tomato,95,58
10/22/2016,Oceanside,cucumber,180,32
10/22/2016,Oceanside,avocado,86,54
10/22/2016,Stony Brook,banana,0,0
10/22/2016,Stony Brook,watermelon,131,41
10/22/2016,Stony Brook,orange,19,19
10/22/2016,Stony Brook,lettuce,79,49
10/22/2016,Stony Brook,tomato,191,34
10/22/2016,Stony Brook,cucumber,260,25
10/22/2016,Stony Brook,avocado,202,36
10/22/2016,Greenport,banana,0,0
10/22/2016,Greenport,watermelon,55,55
10/22/2016,Greenport,orange,0,0
10/22/2016,Greenport,lettuce,12,12
10/22/2016,Greenport,tomato,152,43
10/22/2016,Greenport,cucumber,212,25
10/22/2016,Greenport,avocado,141,43
10/22/2016,Rye,banana,80,57
10/22/2016,Rye,watermelon,197,34
10/22/2016,Rye,orange,159,46
10/22/2016,Rye,lettuce,177,32
10/22/2016,Rye,tomato,261,21
10/22/2016,Rye,cucumber,311,16
10/22/2016,Rye,avocado,273,20
10/22/2016,Sleepy Hollow,banana,0,0
10/22/2016,Sleepy Hollow,watermelon,46,46
10/22/2016,Sleepy Hollow,orange,0,0
10/22/2016,Sleepy Hollow,lettuce,39,39
10/22/2016,Sleepy Hollow,tomato,166,43
10/22/2016,Sleepy Hollow,cucumber,234,29
10/22/2016,Sleepy Hollow,avocado,150,37
10/23/2016,Garden City,banana,400,73
10/23/2016,Garden City,watermelon,400,39
10/23/2016,Garden City,orange,400,58
10/23/2016,Garden City,lettuce,400,48
10/23/2016,Garden City,tomato,400,31
10/23/2016,Garden City,cucumber,400,18
10/23/2016,Garden City,avocado,400,25
10/23/2016,Merrick,banana,400,74
10/23/2016,Merrick,watermelon,400,46
10/23/2016,Merrick,orange,400,64
10/23/2016,Merrick,lettuce,400,47
10/23/2016,Merrick,tomato,400,34
10/23/2016,Merrick,cucumber,400,20
10/23/2016,Merrick,avocado,400,35
10/23/2016,Oceanside,banana,400,105
10/23/2016,Oceanside,watermelon,400,81
10/23/2016,Oceanside,orange,400,98
10/23/2016,Oceanside,lettuce,400,71
10/23/2016,Oceanside,tomato,400,53
10/23/2016,Oceanside,cucumber,400,41
10/23/2016,Oceanside,avocado,400,55
10/23/2016,Stony Brook,banana,400,74
10/23/2016,Stony Brook,watermelon,400,51
10/23/2016,Stony Brook,orange,400,68
10/23/2016,Stony Brook,lettuce,400,60
10/23/2016,Stony Brook,tomato,400,38
10/23/2016,Stony Brook,cucumber,400,21
10/23/2016,Stony Brook,avocado,400,32
10/23/2016,Greenport,banana,400,86
10/23/2016,Greenport,watermelon,400,50
10/23/2016,Greenport,orange,400,73
10/23/2016,Greenport,lettuce,400,67
10/23/2016,Greenport,tomato,400,43
10/23/2016,Greenport,cucumber,400,33
10/23/2016,Greenport,avocado,400,46
10/23/2016,Rye,banana,400,54
10/23/2016,Rye,watermelon,400,32
10/23/2016,Rye,orange,400,44
10/23/2016,Rye,lettuce,400,32
10/23/2016,Rye,tomato,400,24
10/23/2016,Rye,cucumber,400,17
10/23/2016,Rye,avocado,400,20
10/23/2016,Sleepy Hollow,banana,400,92
10/23/2016,Sleepy Hollow,watermelon,400,60
10/23/2016,Sleepy Hollow,orange,400,78
10/23/2016,Sleepy Hollow,lettuce,400,58
10/23/2016,Sleepy Hollow,tomato,400,37
10/23/2016,Sleepy Hollow,cucumber,400,28
10/23/2016,Sleepy Hollow,avocado,400,39
10/24/2016,Garden City,banana,327,70
10/24/2016,Garden City,watermelon,361,35
10/24/2016,Garden City,orange,342,60
10/24/2016,Garden City,lettuce,352,51
10/24/2016,Garden City,tomato,369,34
10/24/2016,Garden City,cucumber,382,20
10/24/2016,Garden City,avocado,375,29
10/24/2016,Merrick,banana,326,65
10/24/2016,Merrick,watermelon,354,38
10/24/2016,Merrick,orange,336,55
10/24/2016,Merrick,lettuce,353,53
10/24/2016,Merrick,tomato,366,32
10/24/2016,Merrick,cucumber,380,23
10/24/2016,Merrick,avocado,365,35
10/24/2016,Oceanside,banana,295,101
10/24/2016,Oceanside,watermelon,319,64
10/24/2016,Oceanside,orange,302,94
10/24/2016,Oceanside,lettuce,329,73
10/24/2016,Oceanside,tomato,347,58
10/24/2016,Oceanside,cucumber,359,39
10/24/2016,Oceanside,avocado,345,43
10/24/2016,Stony Brook,banana,326,71
10/24/2016,Stony Brook,watermelon,349,46
10/24/2016,Stony Brook,orange,332,55
10/24/2016,Stony Brook,lettuce,340,52
10/24/2016,Stony Brook,tomato,362,35
10/24/2016,Stony Brook,cucumber,379,25
10/24/2016,Stony Brook,avocado,368,37
10/24/2016,Greenport,banana,314,98
10/24/2016,Greenport,watermelon,350,52
10/24/2016,Greenport,orange,327,86
10/24/2016,Greenport,lettuce,333,58
10/24/2016,Greenport,tomato,357,45
10/24/2016,Greenport,cucumber,367,27
10/24/2016,Greenport,avocado,354,42
10/24/2016,Rye,banana,346,50
10/24/2016,Rye,watermelon,368,35
10/24/2016,Rye,orange,356,41
10/24/2016,Rye,lettuce,368,35
10/24/2016,Rye,tomato,376,27
10/24/2016,Rye,cucumber,383,15
10/24/2016,Rye,avocado,380,19
10/24/2016,Sleepy Hollow,banana,308,85
10/24/2016,Sleepy Hollow,watermelon,340,53
10/24/2016,Sleepy Hollow,orange,322,72
10/24/2016,Sleepy Hollow,lettuce,342,71
10/24/2016,Sleepy Hollow,tomato,363,43
10/24/2016,Sleepy Hollow,cucumber,372,28
10/24/2016,Sleepy Hollow,avocado,361,33
10/25/2016,Garden City,banana,257,58
10/25/2016,Garden City,watermelon,326,39
10/25/2016,Garden City,orange,282,49
10/25/2016,Garden City,lettuce,301,53
10/25/2016,Garden City,tomato,335,33
10/25/2016,Garden City,cucumber,362,21
10/25/2016,Garden City,avocado,346,27
10/25/2016,Merrick,banana,261,78
10/25/2016,Merrick,watermelon,316,40
10/25/2016,Merrick,orange,281,55
10/25/2016,Merrick,lettuce,300,46
10/25/2016,Merrick,tomato,334,32
10/25/2016,Merrick,cucumber,357,24
10/25/2016,Merrick,avocado,330,28
10/25/2016,Oceanside,banana,194,98
10/25/2016,Oceanside,watermelon,255,71
10/25/2016,Oceanside,orange,208,101
10/25/2016,Oceanside,lettuce,256,80
10/25/2016,Oceanside,tomato,289,56
10/25/2016,Oceanside,cucumber,320,35
10/25/2016,Oceanside,avocado,302,55
10/25/2016,Stony Brook,banana,255,73
10/25/2016,Stony Brook,watermelon,303,41
10/25/2016,Stony Brook,orange,277,54
10/25/2016,Stony Brook,lettuce,288,62
10/25/2016,Stony Brook,tomato,327,32
10/25/2016,Stony Brook,cucumber,354,21
10/25/2016,Stony Brook,avocado,331,29
10/25/2016,Greenport,banana,216,80
10/25/2016,Greenport,watermelon,298,54
10/25/2016,Greenport,orange,241,88
10/25/2016,Greenport,lettuce,275,62
10/25/2016,Greenport,tomato,312,48
10/25/2016,Greenport,cucumber,340,32
10/25/2016,Greenport,avocado,312,46
10/25/2016,Rye,banana,296,50
10/25/2016,Rye,watermelon,333,30
10/25/2016,Rye,orange,315,44
10/25/2016,Rye,lettuce,333,42
10/25/2016,Rye,tomato,349,21
10/25/2016,Rye,cucumber,368,14
10/25/2016,Rye,avocado,361,24
10/25/2016,Sleepy Hollow,banana,223,88
10/25/2016,Sleepy Hollow,watermelon,287,61
10/25/2016,Sleepy Hollow,orange,250,85
10/25/2016,Sleepy Hollow,lettuce,271,68
10/25/2016,Sleepy Hollow,tomato,320,43
10/25/2016,Sleepy Hollow,cucumber,344,32
10/25/2016,Sleepy Hollow,avocado,328,45
10/26/2016,Garden City,banana,199,55
10/26/2016,Garden City,watermelon,287,39
10/26/2016,Garden City,orange,233,62
10/26/2016,Garden City,lettuce,248,44
10/26/2016,Garden City,tomato,302,32
10/26/2016,Garden City,cucumber,341,19
10/26/2016,Garden City,avocado,319,28
10/26/2016,Merrick,banana,183,69
10/26/2016,Merrick,watermelon,276,45
10/26/2016,Merrick,orange,226,64
10/26/2016,Merrick,lettuce,254,49
10/26/2016,Merrick,tomato,302,29
10/26/2016,Merrick,cucumber,333,24
10/26/2016,Merrick,avocado,302,28
10/26/2016,Oceanside,banana,96,96
10/26/2016,Oceanside,watermelon,184,66
10/26/2016,Oceanside,orange,107,105
10/26/2016,Oceanside,lettuce,176,72
10/26/2016,Oceanside,tomato,233,51
10/26/2016,Oceanside,cucumber,285,38
10/26/2016,Oceanside,avocado,247,44
10/26/2016,Stony Brook,banana,182,69
10/26/2016,Stony Brook,watermelon,262,52
10/26/2016,Stony Brook,orange,223,60
10/26/2016,Stony Brook,lettuce,226,54
10/26/2016,Stony Brook,tomato,295,30
10/26/2016,Stony Brook,cucumber,333,23
10/26/2016,Stony Brook,avocado,302,30
10/26/2016,Greenport,banana,136,83
10/26/2016,Greenport,watermelon,244,64
10/26/2016,Greenport,orange,153,76
10/26/2016,Greenport,lettuce,213,63
10/26/2016,Greenport,tomato,264,46
10/26/2016,Greenport,cucumber,308,31
10/26/2016,Greenport,avocado,266,44
10/26/2016,Rye,banana,246,53
10/26/2016,Rye,watermelon,303,36
10/26/2016,Rye,orange,271,41
10/26/2016,Rye,lettuce,291,37
10/26/2016,Rye,tomato,328,26
10/26/2016,Rye,cucumber,354,16
10/26/2016,Rye,avocado,337,25
10/26/2016,Sleepy Hollow,banana,135,87
10/26/2016,Sleepy Hollow,watermelon,226,55
10/26/2016,Sleepy Hollow,orange,165,73
10/26/2016,Sleepy Hollow,lettuce,203,68
10/26/2016,Sleepy Hollow,tomato,277,43
10/26/2016,Sleepy Hollow,cucumber,312,32
10/26/2016,Sleepy Hollow,avocado,283,37
10/27/2016,Garden City,banana,144,63
10/27/2016,Garden City,watermelon,248,39
10/27/2016,Garden City,orange,171,55
10/27/2016,Garden City,lettuce,204,52
10/27/2016,Garden City,tomato,270,32
10/27/2016,Garden City,cucumber,322,22
10/27/2016,Garden City,avocado,291,31
10/27/2016,Merrick,banana,114,69
10/27/2016,Merrick,watermelon,231,39
10/27/2016,Merrick,orange,162,57
10/27/2016,Merrick,lettuce,205,56
10/27/2016,Merrick,tomato,273,28
10/27/2016,Merrick,cucumber,309,21
10/27/2016,Merrick,avocado,274,30
10/27/2016,Oceanside,banana,0,0
10/27/2016,Oceanside,watermelon,118,74
10/27/2016,Oceanside,orange,2,2
10/27/2016,Oceanside,lettuce,104,86
10/27/2016,Oceanside,tomato,182,45
10/27/2016,Oceanside,cucumber,247,40
10/27/2016,Oceanside,avocado,203,52
10/27/2016,Stony Brook,banana,113,64
10/27/2016,Stony Brook,watermelon,210,53
10/27/2016,Stony Brook,orange,163,63
10/27/2016,Stony Brook,lettuce,172,57
10/27/2016,Stony Brook,tomato,265,33
10/27/2016,Stony Brook,cucumber,310,26
10/27/2016,Stony Brook,avocado,272,31
10/27/2016,Greenport,banana,53,53
10/27/2016,Greenport,watermelon,180,65
10/27/2016,Greenport,orange,77,77
10/27/2016,Greenport,lettuce,150,66
10/27/2016,Greenport,tomato,218,43
10/27/2016,Greenport,cucumber,277,28
10/27/2016,Greenport,avocado,222,44
10/27/2016,Rye,banana,193,49
10/27/2016,Rye,watermelon,267,29
10/27/2016,Rye,orange,230,46
10/27/2016,Rye,lettuce,254,42
10/27/2016,Rye,tomato,302,22
10/27/2016,Rye,cucumber,338,15
10/27/2016,Rye,avocado,312,20
10/27/2016,Sleepy Hollow,banana,48,48
10/27/2016,Sleepy Hollow,watermelon,171,49
10/27/2016,Sleepy Hollow,orange,92,67
10/27/2016,Sleepy Hollow,lettuce,135,66
10/27/2016,Sleepy Hollow,tomato,234,43
10/27/2016,Sleepy Hollow,cucumber,280,25
10/27/2016,Sleepy Hollow,avocado,246,36
10/28/2016,Garden City,banana,81,56
10/28/2016,Garden City,watermelon,209,46
10/28/2016,Garden City,orange,116,55
10/28/2016,Garden City,lettuce,152,41
10/28/2016,Garden City,tomato,238,26
10/28/2016,Garden City,cucumber,300,17
10/28/2016,Garden City,avocado,260,25
10/28/2016,Merrick,banana,45,45
10/28/2016,Merrick,watermelon,192,40
10/28/2016,Merrick,orange,105,60
10/28/2016,Merrick,lettuce,149,56
10/28/2016,Merrick,tomato,245,31
10/28/2016,Merrick,cucumber,288,23
10/28/2016,Merrick,avocado,244,27
10/28/2016,Oceanside,banana,0,0
10/28/2016,Oceanside,watermelon,44,44
10/28/2016,Oceanside,orange,0,0
10/28/2016,Oceanside,lettuce,18,18
10/28/2016,Oceanside,tomato,137,59
10/28/2016,Oceanside,cucumber,207,40
10/28/2016,Oceanside,avocado,151,51
10/28/2016,Stony Brook,banana,49,49
10/28/2016,Stony Brook,watermelon,157,52
10/28/2016,Stony Brook,orange,100,54
10/28/2016,Stony Brook,lettuce,115,60
10/28/2016,Stony Brook,tomato,232,30
10/28/2016,Stony Brook,cucumber,284,26
10/28/2016,Stony Brook,avocado,241,32
10/28/2016,Greenport,banana,0,0
10/28/2016,Greenport,watermelon,115,51
10/28/2016,Greenport,orange,0,0
10/28/2016,Greenport,lettuce,84,70
10/28/2016,Greenport,tomato,175,46
10/28/2016,Greenport,cucumber,249,31
10/28/2016,Greenport,avocado,178,45
10/28/2016,Rye,banana,144,51
10/28/2016,Rye,watermelon,238,36
10/28/2016,Rye,orange,184,39
10/28/2016,Rye,lettuce,212,34
10/28/2016,Rye,tomato,280,22
10/28/2016,Rye,cucumber,323,16
10/28/2016,Rye,avocado,292,22
10/28/2016,Sleepy Hollow,banana,0,0
10/28/2016,Sleepy Hollow,watermelon,122,52
10/28/2016,Sleepy Hollow,orange,25,25
10/28/2016,Sleepy Hollow,lettuce,69,69
10/28/2016,Sleepy Hollow,tomato,191,38
10/28/2016,Sleepy Hollow,cucumber,255,29
10/28/2016,Sleepy Hollow,avocado,210,37
10/29/2016,Garden City,banana,25,25
10/29/2016,Garden City,watermelon,163,36
10/29/2016,Garden City,orange,61,59
10/29/2016,Garden City,lettuce,111,41
10/29/2016,Garden City,tomato,212,26
10/29/2016,Garden City,cucumber,283,22
10/29/2016,Garden City,avocado,235,28
10/29/2016,Merrick,banana,0,0
10/29/2016,Merrick,watermelon,152,43
10/29/2016,Merrick,orange,45,45
10/29/2016,Merrick,lettuce,93,47
10/29/2016,Merrick,tomato,214,27
10/29/2016,Merrick,cucumber,265,21
10/29/2016,Merrick,avocado,217,29
10/29/2016,Oceanside,banana,0,0
10/29/2016,Oceanside,watermelon,0,0
10/29/2016,Oceanside,orange,0,0
10/29/2016,Oceanside,lettuce,0,0
10/29/2016,Oceanside,tomato,78,44
10/29/2016,Oceanside,cucumber,167,40
10/29/2016,Oceanside,avocado,100,44
10/29/2016,Stony Brook,banana,0,0
10/29/2016,Stony Brook,watermelon,105,52
10/29/2016,Stony Brook,orange,46,46
10/29/2016,Stony Brook,lettuce,55,54
10/29/2016,Stony Brook,tomato,202,39
10/29/2016,Stony Brook,cucumber,258,23
10/29/2016,Stony Brook,avocado,209,31
10/29/2016,Greenport,banana,0,0
10/29/2016,Greenport,watermelon,64,52
10/29/2016,Greenport,orange,0,0
10/29/2016,Greenport,lettuce,14,14
10/29/2016,Greenport,tomato,129,41
10/29/2016,Greenport,cucumber,218,30
10/29/2016,Greenport,avocado,133,37
10/29/2016,Rye,banana,93,49
10/29/2016,Rye,watermelon,202,33
10/29/2016,Rye,orange,145,46
10/29/2016,Rye,lettuce,178,34
10/29/2016,Rye,tomato,258,21
10/29/2016,Rye,cucumber,307,14
10/29/2016,Rye,avocado,270,19
10/29/2016,Sleepy Hollow,banana,0,0
10/29/2016,Sleepy Hollow,watermelon,70,59
10/29/2016,Sleepy Hollow,orange,0,0
10/29/2016,Sleepy Hollow,lettuce,0,0
10/29/2016,Sleepy Hollow,tomato,153,45
10/29/2016,Sleepy Hollow,cucumber,226,28
10/29/2016,Sleepy Hollow,avocado,173,34
10/30/2016,Garden City,banana,400,69
10/30/2016,Garden City,watermelon,400,37
10/30/2016,Garden City,orange,400,51
10/30/2016,Garden City,lettuce,400,43
10/30/2016,Garden City,tomato,400,29
10/30/2016,Garden City,cucumber,400,17
10/30/2016,Garden City,avocado,400,30
10/30/2016,Merrick,banana,400,62
10/30/2016,Merrick,watermelon,400,46
10/30/2016,Merrick,orange,400,56
10/30/2016,Merrick,lettuce,400,48
